"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_2253","","GmrSD restriction endonucleases N-terminal domain-containing protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_2219","","hypothetical protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_1927","","Mu-like prophage FluMu protein gp28","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_1735","","Toxin","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_1605","","Fertility inhibition protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_1533","","Lipoprotein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_1498","","Morphogenetic protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"gemA","gemA","Regulatory protein GemA","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_1251","","hypothetical protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_1232","","DUF262 domain-containing protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_1182","","Peptidoglycan-binding protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_1153","","Phage protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_974","","Putative transposase ORF 1 IS66 family;Transposase","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_887","","Phage tail tube protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_886","","Phage tail assembly protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_824","","Tail sheath protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_823","","Phage tail tape measure protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_667","","Phage protease","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_666","","DUF2635 domain-containing protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_664","","DNA circulation N-terminal domain-containing protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_624",";trbJ","Conjugal transfer protein;Conjugal transfer protein TrbJ;hypothetical protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_613","","hypothetical protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_545","","hypothetical protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_520","","Endolysin","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_508","","hypothetical protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_270","","Bacteriophage Mu GpT domain-containing protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_269","","Mu-like prophage protein gp37","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_267","","NTP pyrophosphohydrolase","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_264","","DUF3277 domain-containing protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_262","","Phage tail protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_233","","efflux RND transporter permease subunit","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_183","","Tail fiber assembly protein","0","13","76","140","0.0","91.50326797385621","0.0","0.005592807649334529","1.0","0.024821434267993058","1","0","1","1.0","1.0"
"group_9883","","Aryldialkylphosphatase;hypothetical protein","76","139","0","14","100.0","9.15032679738562","inf","0.005829162195813744","1.0","0.02523548090458829","1","1","0","1.0","1.0"
"group_7919","","putative succinyl-diaminopimelate desuccinylase","76","139","0","14","100.0","9.15032679738562","inf","0.005829162195813744","1.0","0.02523548090458829","1","1","0","1.0","1.0"
"group_7202","","Glutathione peroxidase","76","139","0","14","100.0","9.15032679738562","inf","0.005829162195813744","1.0","0.02523548090458829","1","1","0","1.0","1.0"
"group_6046","","Cell division protein DivIVA","76","139","0","14","100.0","9.15032679738562","inf","0.005829162195813744","1.0","0.02523548090458829","1","1","0","1.0","1.0"
"group_4889","","Putative glutamine amidotransferase domain-containing protein","76","139","0","14","100.0","9.15032679738562","inf","0.005829162195813744","1.0","0.02523548090458829","1","1","0","1.0","1.0"
"group_4635","","Lipoprotein","76","139","0","14","100.0","9.15032679738562","inf","0.005829162195813744","1.0","0.02523548090458829","1","1","0","1.0","1.0"
"group_10584","lamG;","LamG domain-containing protein;hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_10476","","DUF6396 domain-containing protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_10343","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_10301","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_9476","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_8986","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_8855","lysR","LysR family transcriptional regulator","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_8570","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_8482","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_8454","","Glycosyl transferase","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_7918","insH","Transposase InsH N-terminal domain-containing protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_7758","","Lipoprotein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_7757","","Isochorismatase-like domain-containing protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_7453","","Phage tail protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_7420","","Putative O-antigen transporter","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_7305","","Colicin V","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_7191","","DUF4253 domain-containing protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_6920","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_6911","","S-adenosylhomocysteine hydrolase","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_6731","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_6458","","Arc-like DNA binding domain-containing protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_6221","traC","DNA primase TraC","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_6150","","cyclic-guanylate-specific phosphodiesterase","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_6026","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_5792","","DUF4747 domain-containing protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_5719","","Pyocin immunity protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_5666","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_5511","","Glycosyltransferase","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_5296","","NadR/Ttd14 AAA domain-containing protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_5037","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"ubiX","ubiX","Flavin prenyltransferase UbiX","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_4626","","Restriction endonuclease subunit S","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_4615","","Resolvase","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_4584","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_4368",";traB","Conjugative transfer: assembly;Conjugal transfer protein TraB","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_3962","","Transport protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"surE","surE","5'/3'-nucleotidase SurE","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_3730","","Phage terminase small subunit P27 family","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_3240","lysR","LysR family transcriptional regulator","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_3165","","Aminoglycoside N(6')-acetyltransferase type 1","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_3160","","hypothetical protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_2966","tnp","IS3 family ISKpn18 transposase ORF B","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_2953","tnp","IS3 family ISKpn18 transposase ORF A","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_2000","","Gallate decarboxylase","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_1916","","HD/PDEase domain-containing protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
"group_1652",";tnp","hypothetical protein;IS110 family ISKpn2 transposase;Transposase IS110-like N-terminal domain-containing protein","0","14","76","139","0.0","90.84967320261438","0.0","0.005829162195813744","1.0","0.02523548090458829","1","0","1","1.0","1.0"
